stasiun,pm10,so2,co,o3,no2,max,critical,categori,year
1,32.0,9.0,7.0,62.0,9.0,62.0,3,1,2019
1,44.0,13.0,9.0,99.0,12.0,99.0,3,1,2019
1,54.0,13.0,12.0,88.0,9.0,88.0,3,1,2019
1,62.0,16.0,17.0,103.0,14.0,103.0,3,2,2019
1,69.0,20.0,18.0,68.0,11.0,69.0,0,1,2019
1,61.0,13.0,11.0,96.0,7.0,96.0,3,1,2019
1,49.0,18.0,8.0,41.0,7.0,49.0,0,0,2019
1,24.0,11.0,7.0,66.0,5.0,66.0,3,1,2019
1,51.0,8.0,7.0,69.0,5.0,69.0,3,1,2019
1,60.0,11.0,6.0,48.0,6.0,60.0,0,1,2019
1,61.0,11.0,7.0,49.0,9.0,61.0,0,1,2019
1,42.0,7.0,7.0,34.0,7.0,42.0,0,0,2019
1,67.0,18.0,22.0,53.0,11.0,67.0,0,1,2019
1,42.0,8.0,12.0,79.0,11.0,79.0,3,1,2019
1,55.0,14.0,14.0,53.0,9.0,55.0,0,1,2019
1,65.0,12.0,26.0,42.0,11.0,65.0,0,1,2019
1,53.0,12.0,18.0,46.0,12.0,53.0,0,1,2019
1,59.0,16.0,8.0,48.0,9.0,59.0,0,1,2019
1,43.0,8.0,15.0,56.0,7.0,56.0,3,1,2019
1,25.0,8.0,9.0,29.0,6.0,29.0,3,0,2019
1,50.0,9.0,9.0,59.0,9.0,59.0,3,1,2019
1,72.0,17.0,27.0,56.0,11.0,72.0,0,1,2019
1,59.0,11.0,13.0,65.0,14.0,65.0,3,1,2019
1,52.0,11.0,9.0,69.0,9.0,69.0,3,1,2019
1,61.0,10.0,22.0,63.0,13.0,63.0,3,1,2019
1,69.0,9.0,28.0,74.0,13.0,74.0,3,1,2019
1,67.0,11.0,20.0,81.0,13.0,81.0,3,1,2019
1,52.0,11.0,12.0,87.0,11.0,87.0,3,1,2019
1,41.0,9.0,7.0,49.0,8.0,49.0,3,0,2019
1,61.0,11.0,11.0,61.0,7.0,61.0,0,1,2019
1,63.0,11.0,19.0,66.0,11.0,66.0,3,1,2019
1,73.0,12.0,12.0,60.0,10.0,73.0,0,1,2019
1,68.0,8.0,6.0,56.0,11.0,68.0,0,1,2019
1,55.0,9.0,9.0,111.0,10.0,111.0,3,2,2019
1,63.0,9.0,9.0,100.0,12.0,100.0,3,1,2019
1,59.0,11.0,12.0,88.0,9.0,88.0,3,1,2019
1,92.0,21.0,13.0,86.0,10.0,92.0,0,1,2019
1,71.0,6.0,9.0,73.0,9.0,73.0,3,1,2019
1,80.0,8.0,9.0,72.0,9.0,80.0,0,1,2019
1,68.0,10.0,9.0,58.0,10.0,68.0,0,1,2019
1,64.0,12.0,12.0,60.0,10.0,64.0,0,1,2019
1,69.0,13.0,11.0,62.0,11.0,69.0,0,1,2019
1,72.0,16.0,12.0,63.0,10.0,72.0,0,1,2019
1,71.0,13.0,10.0,90.0,9.0,90.0,3,1,2019
1,70.0,10.0,11.0,70.0,8.0,70.0,0,1,2019
1,65.0,10.0,8.0,53.0,9.0,65.0,0,1,2019
1,66.0,13.0,9.0,56.0,8.0,66.0,0,1,2019
1,60.0,12.0,13.0,67.0,8.0,67.0,3,1,2019
1,55.0,11.0,11.0,62.0,6.0,62.0,3,1,2019
1,60.0,9.0,12.0,104.0,7.0,104.0,3,2,2019
1,59.0,8.0,17.0,106.0,9.0,106.0,3,2,2019
1,52.0,9.0,15.0,77.0,10.0,77.0,3,1,2019
1,67.0,14.0,14.0,75.0,7.0,75.0,3,1,2019
1,64.0,10.0,13.0,52.0,6.0,64.0,0,1,2019
1,50.0,23.0,5.0,52.0,4.0,52.0,3,1,2019
1,51.0,13.0,5.0,52.0,5.0,52.0,3,1,2019
1,44.0,10.0,8.0,105.0,8.0,105.0,3,2,2019
1,51.0,10.0,11.0,92.0,10.0,92.0,3,1,2019
1,57.0,11.0,14.0,71.0,8.0,71.0,3,1,2019
1,57.0,12.0,13.0,87.0,7.0,87.0,3,1,2019
1,62.0,9.0,14.0,92.0,10.0,92.0,3,1,2019
1,67.0,9.0,13.0,105.0,9.0,105.0,3,2,2019
1,68.0,10.0,14.0,72.0,9.0,72.0,3,1,2019
1,57.0,9.0,18.0,93.0,10.0,93.0,3,1,2019
1,62.0,11.0,7.0,89.0,4.0,89.0,3,1,2019
1,68.0,12.0,14.0,68.0,10.0,68.0,0,1,2019
1,69.0,12.0,9.0,53.0,10.0,69.0,0,1,2019
1,80.0,27.0,11.0,61.0,11.0,80.0,0,1,2019
1,87.0,18.0,19.0,94.0,13.0,94.0,3,1,2019
1,79.0,10.0,14.0,65.0,12.0,79.0,0,1,2019
1,80.0,16.0,10.0,110.0,10.0,110.0,3,2,2019
1,70.0,11.0,10.0,79.0,9.0,79.0,3,1,2019
1,66.0,12.0,11.0,70.0,7.0,70.0,3,1,2019
1,89.0,19.0,12.0,73.0,10.0,89.0,0,1,2019
1,84.0,19.0,10.0,67.0,11.0,84.0,0,1,2019
1,81.0,14.0,20.0,137.0,12.0,137.0,3,2,2019
1,65.0,11.0,13.0,81.0,10.0,81.0,3,1,2019
1,69.0,12.0,11.0,147.5,10.0,137.5,3,2,2019
1,63.0,12.0,8.0,57.0,8.0,63.0,0,1,2019
1,69.0,12.0,10.0,70.0,9.0,70.0,3,1,2019
1,71.0,20.0,11.0,74.0,10.0,74.0,3,1,2019
1,69.0,16.0,7.0,78.0,9.0,78.0,3,1,2019
1,63.0,13.0,12.0,91.0,8.0,91.0,3,1,2019
1,58.0,10.0,6.0,50.0,8.0,58.0,0,1,2019
1,56.0,9.0,4.0,52.0,6.0,56.0,0,1,2019
1,61.0,11.0,6.0,53.0,8.0,61.0,0,1,2019
1,66.0,13.0,9.0,111.0,8.0,111.0,3,2,2019
1,57.0,10.0,7.0,82.0,6.0,82.0,3,1,2019
1,67.0,13.0,10.0,50.0,9.0,67.0,0,1,2019
1,64.0,8.0,8.0,147.0,6.0,137.5,3,2,2019
1,74.0,7.0,14.0,147.5,5.0,137.5,3,2,2019
1,70.0,9.0,9.0,59.0,5.0,70.0,0,1,2019
1,72.0,10.0,13.0,77.0,6.0,77.0,3,1,2019
1,68.0,10.0,7.0,82.0,9.0,82.0,3,1,2019
1,73.0,10.0,9.0,63.0,8.0,73.0,0,1,2019
1,68.0,14.0,9.0,49.0,7.0,68.0,0,1,2019
1,66.0,7.0,8.0,91.0,5.0,91.0,3,1,2019
1,67.0,7.0,11.0,100.0,7.0,100.0,3,1,2019
1,83.0,10.0,9.0,62.0,10.0,83.0,0,1,2019
1,76.0,11.0,7.0,70.0,8.0,76.0,0,1,2019
1,79.0,9.0,15.0,123.0,11.0,123.0,3,2,2019
1,83.0,10.0,9.0,55.0,9.0,83.0,0,1,2019
1,73.0,10.0,6.0,54.0,9.0,73.0,0,1,2019
1,75.0,9.0,8.0,77.0,8.0,77.0,3,1,2019
1,75.0,7.0,9.0,70.0,7.0,75.0,0,1,2019
1,79.0,10.0,11.0,99.0,10.0,99.0,3,1,2019
1,83.0,11.0,13.0,78.0,11.0,83.0,0,1,2019
1,71.0,9.0,9.0,102.0,10.0,102.0,3,2,2019
1,76.0,9.0,9.0,84.0,11.0,84.0,3,1,2019
1,77.0,12.0,8.0,80.0,10.0,80.0,3,1,2019
1,71.0,9.0,6.0,65.0,5.0,71.0,0,1,2019
1,66.0,9.0,8.0,114.0,13.0,114.0,3,2,2019
1,79.0,10.0,12.0,64.0,14.0,79.0,0,1,2019
1,98.0,10.0,10.0,96.0,12.0,98.0,0,1,2019
1,74.0,8.0,9.0,91.0,9.0,91.0,3,1,2019
1,82.0,10.0,14.0,59.0,11.0,82.0,0,1,2019
1,68.0,9.0,7.0,56.0,6.0,68.0,0,1,2019
1,71.0,9.0,8.0,55.0,8.0,71.0,0,1,2019
1,70.0,8.0,7.0,54.0,7.0,70.0,0,1,2019
1,67.0,10.0,5.0,65.0,6.0,67.0,0,1,2019
1,72.0,8.0,6.0,71.0,6.0,72.0,0,1,2019
1,74.0,7.0,10.0,88.0,9.0,88.0,3,1,2019
1,71.0,7.0,7.0,88.0,6.0,88.0,3,1,2019
1,66.0,7.0,5.0,52.0,4.0,66.0,0,1,2019
1,71.0,8.0,12.0,147.5,9.0,137.5,3,2,2019
1,75.0,8.0,10.0,103.0,11.0,103.0,3,2,2019
1,70.0,8.0,6.0,50.0,10.0,70.0,0,1,2019
1,70.0,9.0,6.0,61.0,7.0,70.0,0,1,2019
1,77.0,9.0,14.0,74.0,10.0,77.0,0,1,2019
1,77.0,9.0,6.0,71.0,8.0,77.0,0,1,2019
1,69.0,7.0,22.0,68.0,9.0,69.0,0,1,2019
1,72.0,9.0,11.0,63.0,8.0,72.0,0,1,2019
1,76.0,8.0,19.0,60.0,12.0,76.0,0,1,2019
1,74.0,8.0,12.0,66.0,7.0,74.0,0,1,2019
1,68.0,8.0,17.0,75.0,9.0,75.0,3,1,2019
1,73.0,7.0,11.0,96.0,9.0,96.0,3,1,2019
1,74.0,7.0,12.0,76.0,8.0,76.0,3,1,2019
1,71.0,6.0,11.0,64.0,7.0,71.0,0,1,2019
1,74.0,7.0,21.0,77.0,9.0,77.0,3,1,2019
1,73.0,7.0,12.0,62.0,7.0,73.0,0,1,2019
1,62.0,7.0,10.0,69.0,7.0,69.0,3,1,2019
1,66.0,7.0,11.0,69.0,6.0,69.0,3,1,2019
1,64.0,7.0,7.0,57.0,6.0,64.0,0,1,2019
1,75.0,10.0,15.0,85.0,9.0,85.0,3,1,2019
1,77.0,9.0,16.0,134.0,8.0,134.0,3,2,2019
1,81.0,8.0,20.0,112.0,8.0,112.0,3,2,2019
1,76.0,9.0,16.0,91.0,10.0,91.0,3,1,2019
1,74.0,8.0,14.0,63.0,6.0,74.0,0,1,2019
1,67.0,7.0,9.0,52.0,7.0,67.0,0,1,2019
1,66.0,8.0,11.0,66.0,6.0,66.0,0,1,2019
1,71.0,7.0,9.0,88.0,6.0,88.0,3,1,2019
1,69.0,6.0,8.0,54.0,4.0,69.0,0,1,2019
1,66.0,7.0,9.0,56.0,6.0,66.0,0,1,2019
1,63.0,9.0,9.0,120.0,6.0,120.0,3,2,2019
1,78.0,11.0,14.0,84.0,6.0,84.0,3,1,2019
1,70.0,8.0,11.0,62.0,7.0,70.0,0,1,2019
1,73.0,8.0,11.0,64.0,8.0,73.0,0,1,2019
1,78.0,11.0,14.0,82.0,7.0,82.0,3,1,2019
1,74.0,8.0,10.0,64.0,8.0,74.0,0,1,2019
1,65.0,7.0,10.0,68.0,9.0,68.0,3,1,2019
1,61.0,7.0,8.0,66.0,6.0,66.0,3,1,2019
1,74.0,8.0,15.0,65.0,9.0,74.0,0,1,2019
1,71.0,7.0,17.0,79.0,9.0,79.0,3,1,2019
1,79.0,20.0,14.0,83.0,10.0,83.0,3,1,2019
1,79.0,8.0,12.0,84.0,9.0,84.0,3,1,2019
1,65.0,8.0,10.0,88.0,6.0,88.0,3,1,2019
1,70.0,8.0,15.0,146.0,8.0,137.5,3,2,2019
1,70.0,8.0,10.0,58.0,8.0,70.0,0,1,2019
1,60.0,8.0,8.0,110.0,6.0,110.0,3,2,2019
1,73.0,8.0,15.0,92.0,9.0,92.0,3,1,2019
1,70.0,12.0,14.0,85.0,8.0,85.0,3,1,2019
1,68.0,15.0,18.0,74.0,14.0,74.0,3,1,2019
1,71.0,7.0,19.0,100.0,11.0,100.0,3,1,2019
1,80.0,9.0,20.0,109.0,11.0,109.0,3,2,2019
1,71.0,9.0,13.0,80.0,8.0,80.0,3,1,2019
1,67.0,8.0,16.0,98.0,11.0,98.0,3,1,2019
1,69.0,8.0,12.0,93.0,9.0,93.0,3,1,2019
1,64.0,7.0,12.0,75.0,6.0,75.0,3,1,2019
1,74.0,8.0,23.0,103.0,14.0,103.0,3,2,2019
1,64.0,7.0,12.0,85.0,7.0,85.0,3,1,2019
1,60.0,7.0,10.0,58.0,6.0,60.0,0,1,2019
1,65.0,7.0,9.0,53.0,7.0,65.0,0,1,2019
1,68.0,7.0,14.0,80.0,7.0,80.0,3,1,2019
1,73.0,8.0,11.0,57.0,8.0,73.0,0,1,2019
1,70.0,8.0,13.0,102.0,7.0,102.0,3,2,2019
1,70.0,8.0,13.0,93.0,7.0,93.0,3,1,2019
1,77.0,8.0,12.0,80.0,8.0,80.0,3,1,2019
1,67.0,7.0,8.0,63.0,4.0,67.0,0,1,2019
1,75.0,8.0,11.0,85.0,7.0,85.0,3,1,2019
1,83.0,9.0,27.0,74.0,10.0,83.0,0,1,2019
1,68.0,7.0,16.0,58.0,10.0,68.0,0,1,2019
1,78.0,10.0,30.0,70.0,13.0,78.0,0,1,2019
1,69.0,8.0,19.0,120.0,12.0,120.0,3,2,2019
1,76.0,9.0,13.0,82.0,12.0,82.0,3,1,2019
1,55.0,8.0,9.0,120.0,8.0,120.0,3,2,2019
1,59.0,7.0,17.0,87.0,9.0,87.0,3,1,2019
1,58.0,11.0,14.0,86.0,10.0,86.0,3,1,2019
1,57.0,10.0,16.0,137.0,9.0,137.0,3,2,2019
1,70.0,11.0,13.0,118.0,9.0,118.0,3,2,2019
1,65.0,7.0,21.0,107.0,13.0,107.0,3,2,2019
1,68.0,8.0,21.0,108.0,15.0,108.0,3,2,2019
1,85.0,8.0,16.0,133.0,24.0,133.0,3,2,2019
1,81.0,12.0,16.0,138.0,13.0,137.5,3,2,2019
1,80.0,12.0,16.0,90.0,10.0,90.0,3,1,2019
1,70.0,9.0,10.0,106.0,8.0,106.0,3,2,2019
1,71.0,9.0,22.0,92.0,16.0,92.0,3,1,2019
1,80.0,8.0,16.0,92.0,10.0,92.0,3,1,2019
1,76.0,9.0,22.0,49.0,12.0,76.0,0,1,2019
1,73.0,11.0,17.0,59.0,7.0,73.0,0,1,2019
1,66.0,11.0,20.0,69.0,10.0,69.0,3,1,2019
1,62.0,8.0,11.0,83.0,8.0,83.0,3,1,2019
1,69.0,8.0,12.0,141.0,7.0,137.5,3,2,2019
1,72.0,13.0,12.0,61.0,6.0,72.0,0,1,2019
1,53.0,8.0,12.0,105.0,7.0,105.0,3,2,2019
1,72.0,12.0,14.0,103.0,10.0,103.0,3,2,2019
1,60.0,7.0,21.0,112.0,11.0,112.0,3,2,2019
1,73.0,8.0,16.0,102.0,10.0,102.0,3,2,2019
1,67.0,8.0,16.0,79.0,8.0,79.0,3,1,2019
1,81.0,11.0,23.0,81.0,11.0,81.0,0,1,2019
1,66.0,8.0,20.0,56.0,12.0,66.0,0,1,2019
1,71.0,10.0,23.0,72.0,10.0,72.0,3,1,2019
1,60.0,7.0,17.0,65.0,8.0,65.0,3,1,2019
1,53.0,7.0,14.0,46.0,13.0,53.0,0,1,2019
1,63.0,10.0,27.0,56.0,10.0,63.0,0,1,2019
1,50.0,7.0,12.0,84.0,7.0,84.0,3,1,2019
1,68.0,8.0,20.0,75.0,16.0,75.0,3,1,2019
1,57.0,8.0,15.0,52.0,13.0,57.0,0,1,2019
1,55.0,8.0,14.0,55.0,9.0,55.0,0,1,2019
1,56.0,7.0,20.0,47.0,10.0,56.0,0,1,2019
1,48.0,8.0,13.0,45.0,9.0,48.0,0,0,2019
1,52.0,7.0,18.0,52.0,8.0,52.0,0,1,2019
1,71.0,11.0,24.0,79.0,10.0,79.0,3,1,2019
1,62.0,7.0,19.0,73.0,10.0,73.0,3,1,2019
1,74.0,10.0,22.0,142.0,12.0,137.5,3,2,2019
1,74.0,10.0,28.0,67.0,13.0,74.0,0,1,2019
1,66.0,9.0,16.0,80.0,12.0,80.0,3,1,2019
1,63.0,10.0,19.0,68.0,10.0,68.0,3,1,2019
1,56.0,9.0,19.0,78.0,9.0,78.0,3,1,2019
1,76.0,10.0,19.0,60.0,11.0,76.0,0,1,2019
1,62.0,9.0,15.0,60.0,12.0,62.0,0,1,2019
1,58.0,8.0,24.0,90.0,10.0,90.0,3,1,2019
1,60.0,9.0,19.0,74.0,14.0,74.0,3,1,2019
1,72.0,10.0,20.0,73.0,10.0,73.0,3,1,2019
1,72.0,14.0,27.0,59.0,15.0,72.0,0,1,2019
1,53.0,7.0,16.0,51.0,13.0,53.0,0,1,2019
1,60.0,10.0,27.0,77.0,18.0,77.0,3,1,2019
1,68.0,11.0,23.0,55.0,10.0,68.0,0,1,2019
1,53.0,7.0,9.0,54.0,6.0,54.0,3,1,2019
1,53.0,7.0,22.0,68.0,12.0,68.0,3,1,2019
1,53.0,8.0,25.0,62.0,10.0,62.0,3,1,2019
1,64.0,10.0,25.0,40.0,11.0,64.0,0,1,2019
1,59.0,9.0,21.0,54.0,7.0,59.0,0,1,2019
1,66.0,8.0,28.0,89.0,8.0,89.0,3,1,2019
1,46.0,7.0,14.0,35.0,7.0,46.0,0,0,2019
2,21.0,13.0,3.0,40.0,1.0,40.0,3,0,2019
2,20.0,13.0,4.0,47.0,2.0,47.0,3,0,2019
2,23.0,13.0,4.0,46.0,2.0,46.0,3,0,2019
2,42.0,11.0,7.0,38.0,3.0,42.0,0,0,2019
2,54.0,11.0,10.0,40.0,3.0,54.0,0,1,2019
2,71.0,11.0,16.0,132.0,8.0,132.0,3,2,2019
2,40.0,10.0,7.0,143.0,3.0,137.5,3,2,2019
2,55.0,10.0,12.0,147.5,6.0,137.5,3,2,2019
2,49.0,12.0,16.0,127.0,3.0,127.0,3,2,2019
2,54.0,12.0,18.0,91.0,4.0,91.0,3,1,2019
2,72.0,10.0,18.0,53.0,10.0,72.0,0,1,2019
2,31.0,7.0,6.0,64.0,5.0,64.0,3,1,2019
2,39.0,7.0,8.0,58.0,4.0,58.0,3,1,2019
2,20.0,7.0,6.0,48.0,4.0,48.0,3,0,2019
2,44.0,8.0,13.0,63.0,7.0,63.0,3,1,2019
2,60.0,11.0,25.0,82.0,12.0,82.0,3,1,2019
2,52.0,10.0,14.0,94.0,8.0,94.0,3,1,2019
2,23.0,9.0,12.0,92.0,8.0,92.0,3,1,2019
2,40.0,9.0,24.0,70.0,9.0,70.0,3,1,2019
2,36.0,9.0,13.0,81.0,9.0,81.0,3,1,2019
2,32.0,8.0,25.0,74.0,9.0,74.0,3,1,2019
2,50.0,9.0,33.0,67.0,8.0,67.0,3,1,2019
2,56.0,9.0,39.0,74.0,8.0,74.0,3,1,2019
2,53.0,9.0,25.0,77.0,6.0,77.0,3,1,2019
2,46.0,9.0,22.0,88.0,6.0,88.0,3,1,2019
2,47.0,10.0,32.0,67.0,9.0,67.0,3,1,2019
2,56.0,10.0,21.0,54.0,7.0,56.0,0,1,2019
2,41.0,9.0,27.0,63.0,9.0,63.0,3,1,2019
2,57.0,9.0,42.0,79.0,10.0,79.0,3,1,2019
2,55.0,10.0,28.0,95.0,8.0,95.0,3,1,2019
2,56.0,9.0,20.0,86.0,7.0,86.0,3,1,2019
2,57.0,9.0,36.0,80.0,6.0,80.0,3,1,2019
2,42.0,9.0,14.0,75.0,6.0,75.0,3,1,2019
2,55.0,9.0,21.0,65.0,9.0,65.0,3,1,2019
2,55.0,10.0,15.0,94.0,18.0,94.0,3,1,2019
2,58.0,9.0,14.0,80.0,8.0,80.0,3,1,2019
2,57.0,9.0,15.0,81.0,6.0,81.0,3,1,2019
2,34.0,9.0,11.0,71.0,6.0,71.0,3,1,2019
2,67.0,9.0,43.0,71.0,13.0,71.0,3,1,2019
2,53.0,9.0,35.0,91.0,12.0,91.0,3,1,2019
2,54.0,9.0,17.0,89.0,12.0,89.0,3,1,2019
2,42.0,9.0,10.0,111.0,6.0,111.0,3,2,2019
2,55.0,9.0,19.0,79.0,8.0,79.0,3,1,2019
2,44.0,12.0,14.0,88.0,8.0,88.0,3,1,2019
2,70.0,11.0,31.0,118.0,14.0,118.0,3,2,2019
2,58.0,10.0,41.0,67.0,11.0,67.0,3,1,2019
2,69.0,9.0,29.0,86.0,13.0,86.0,3,1,2019
2,48.0,11.0,18.0,77.0,9.0,77.0,3,1,2019
2,37.0,9.0,13.0,95.0,13.0,95.0,3,1,2019
2,56.0,9.0,25.0,88.0,13.0,88.0,3,1,2019
2,59.0,9.0,32.0,115.0,12.0,115.0,3,2,2019
2,50.0,10.0,21.0,88.0,13.0,88.0,3,1,2019
2,64.0,11.0,17.0,67.0,10.0,67.0,3,1,2019
2,56.0,11.0,12.0,91.0,5.0,91.0,3,1,2019
2,52.0,9.0,18.0,70.0,7.0,70.0,3,1,2019
2,45.0,10.0,25.0,62.0,11.0,62.0,3,1,2019
2,53.0,10.0,22.0,77.0,9.0,77.0,3,1,2019
2,55.0,11.0,20.0,104.0,13.0,104.0,3,2,2019
2,47.0,10.0,17.0,79.0,11.0,79.0,3,1,2019
2,54.0,9.0,24.0,60.0,18.0,60.0,3,1,2019
2,52.0,10.0,23.0,83.0,14.0,83.0,3,1,2019
2,78.0,11.0,37.0,147.5,14.0,137.5,3,2,2019
2,63.0,10.0,22.0,111.0,11.0,111.0,3,2,2019
2,54.0,10.0,17.0,122.0,8.0,122.0,3,2,2019
2,54.0,10.0,16.0,36.0,12.0,54.0,0,1,2019
2,40.0,10.0,13.0,51.0,6.0,51.0,3,1,2019
2,35.0,10.0,14.0,102.0,8.0,102.0,3,2,2019
2,57.0,11.0,49.5,72.0,18.0,72.0,3,1,2019
2,71.0,11.0,21.0,69.0,10.0,71.0,0,1,2019
2,55.0,10.0,23.0,70.0,10.0,70.0,3,1,2019
2,51.0,9.0,13.0,59.0,6.0,59.0,3,1,2019
2,52.0,9.0,13.0,65.0,6.0,65.0,3,1,2019
2,38.0,9.0,14.0,68.0,5.0,68.0,3,1,2019
2,36.0,10.0,8.0,61.0,5.0,61.0,3,1,2019
2,58.0,9.0,18.0,38.0,6.0,58.0,0,1,2019
2,55.0,10.0,24.0,40.0,5.0,55.0,0,1,2019
2,40.0,9.0,8.0,39.0,4.0,40.0,0,0,2019
2,36.0,9.0,5.0,28.0,2.0,36.0,0,0,2019
2,40.0,9.0,12.0,26.0,6.0,40.0,0,0,2019
2,71.0,9.0,26.0,55.0,15.0,71.0,0,1,2019
2,47.0,10.0,17.0,97.0,8.0,97.0,3,1,2019
2,56.0,10.0,19.0,83.0,12.0,83.0,3,1,2019
2,59.0,11.0,20.0,136.0,10.0,136.0,3,2,2019
2,72.0,9.0,41.0,85.0,13.0,85.0,3,1,2019
2,69.0,11.0,44.0,75.0,12.0,75.0,3,1,2019
2,61.0,11.0,19.0,102.0,8.0,102.0,3,2,2019
2,52.0,11.0,15.0,81.0,9.0,81.0,3,1,2019
2,71.0,10.0,28.0,99.0,14.0,99.0,3,1,2019
2,72.0,12.0,28.0,147.5,11.0,137.5,3,2,2019
2,50.0,11.0,15.0,144.0,10.0,137.5,3,2,2019
2,51.0,12.0,17.0,127.0,10.0,127.0,3,2,2019
2,64.0,13.0,27.0,147.5,13.0,137.5,3,2,2019
2,62.0,12.0,15.0,147.5,8.0,137.5,3,2,2019
2,55.0,10.0,14.0,41.0,10.0,55.0,0,1,2019
2,55.0,10.0,15.0,44.0,6.0,55.0,0,1,2019
2,38.0,11.0,9.0,112.0,7.0,112.0,3,2,2019
2,54.0,11.0,19.0,122.0,10.0,122.0,3,2,2019
2,51.0,11.0,18.0,68.0,11.0,68.0,3,1,2019
2,70.0,10.0,21.0,111.0,7.0,111.0,3,2,2019
2,31.0,10.0,13.0,105.0,6.0,105.0,3,2,2019
2,60.0,10.0,27.0,110.0,8.0,110.0,3,2,2019
2,59.0,10.0,20.0,63.0,9.0,63.0,3,1,2019
2,59.0,11.0,12.0,73.0,8.0,73.0,3,1,2019
2,52.0,10.0,11.0,72.0,7.0,72.0,3,1,2019
2,58.0,9.0,40.0,85.0,11.0,85.0,3,1,2019
2,38.0,10.0,11.0,124.0,6.0,124.0,3,2,2019
2,45.0,10.0,25.0,90.0,9.0,90.0,3,1,2019
2,55.0,10.0,37.0,73.0,11.0,73.0,3,1,2019
2,49.0,10.0,24.0,130.0,11.0,130.0,3,2,2019
2,49.0,10.0,14.0,111.0,17.0,111.0,3,2,2019
2,53.0,10.0,29.0,79.0,9.0,79.0,3,1,2019
2,48.0,10.0,18.0,23.0,5.0,48.0,0,0,2019
2,49.0,12.0,13.0,99.0,12.0,99.0,3,1,2019
2,55.0,10.0,19.0,73.0,9.0,73.0,3,1,2019
2,50.0,11.0,14.0,93.0,7.0,93.0,3,1,2019
2,69.0,11.0,27.0,89.0,9.0,89.0,3,1,2019
2,65.0,11.0,24.0,147.5,22.0,137.5,3,2,2019
2,61.0,10.0,20.0,93.0,8.0,93.0,3,1,2019
2,68.0,12.0,17.0,80.0,11.0,80.0,3,1,2019
2,67.0,11.0,17.0,90.0,8.0,90.0,3,1,2019
2,57.0,11.0,17.0,111.0,9.0,111.0,3,2,2019
2,57.0,11.0,17.0,88.0,14.0,88.0,3,1,2019
2,54.0,13.0,17.0,111.0,21.0,111.0,3,2,2019
2,86.0,12.0,31.0,92.0,14.0,92.0,3,1,2019
2,67.0,14.0,12.0,85.0,9.0,85.0,3,1,2019
2,67.0,12.0,18.0,98.0,9.0,98.0,3,1,2019
2,65.0,14.0,15.0,99.0,9.0,99.0,3,1,2019
2,56.0,12.0,11.0,66.0,7.0,66.0,3,1,2019
2,65.0,13.0,17.0,64.0,12.0,65.0,0,1,2019
2,64.0,12.0,21.0,104.0,13.0,104.0,3,2,2019
2,66.0,12.0,19.0,88.0,10.0,88.0,3,1,2019
2,71.0,11.0,20.0,101.0,8.0,101.0,3,2,2019
2,67.0,12.0,13.0,84.0,9.0,84.0,3,1,2019
2,56.0,12.0,12.0,86.0,7.0,86.0,3,1,2019
2,53.0,11.0,14.0,84.0,6.0,84.0,3,1,2019
2,55.0,11.0,13.0,89.0,6.0,89.0,3,1,2019
2,57.0,11.0,11.0,76.0,5.0,76.0,3,1,2019
2,58.0,11.0,23.0,101.0,9.0,101.0,3,2,2019
2,50.0,11.0,12.0,89.0,6.0,89.0,3,1,2019
2,75.0,11.0,18.0,82.0,9.0,82.0,3,1,2019
2,73.0,11.0,20.0,65.0,9.0,73.0,0,1,2019
2,50.0,11.0,10.0,75.0,7.0,75.0,3,1,2019
2,67.0,11.0,22.0,100.0,11.0,100.0,3,1,2019
2,60.0,11.0,20.0,98.0,14.0,98.0,3,1,2019
2,54.0,10.0,20.0,112.0,8.0,112.0,3,2,2019
2,66.0,10.0,24.0,107.0,10.0,107.0,3,2,2019
2,60.0,11.0,21.0,93.0,8.0,93.0,3,1,2019
2,59.0,13.0,10.0,74.0,9.0,74.0,3,1,2019
2,64.0,13.0,13.0,86.0,14.0,86.0,3,1,2019
2,77.0,12.0,34.0,79.0,16.0,79.0,3,1,2019
2,72.0,12.0,16.0,103.0,10.0,103.0,3,2,2019
2,76.0,13.0,19.0,122.0,13.0,122.0,3,2,2019
2,71.0,12.0,17.0,134.0,10.0,134.0,3,2,2019
2,79.0,13.0,15.0,93.0,11.0,93.0,3,1,2019
2,77.0,13.0,22.0,82.0,11.0,82.0,3,1,2019
2,70.0,13.0,20.0,80.0,14.0,80.0,3,1,2019
2,67.0,13.0,15.0,142.0,11.0,137.5,3,2,2019
2,64.0,13.0,13.0,143.0,17.0,137.5,3,2,2019
2,64.0,14.0,13.0,106.0,17.0,106.0,3,2,2019
2,63.0,14.0,16.0,83.0,12.0,83.0,3,1,2019
2,59.0,12.0,12.0,90.0,9.0,90.0,3,1,2019
2,60.0,12.0,11.0,81.0,11.0,81.0,3,1,2019
2,63.0,14.0,12.0,85.0,9.0,85.0,3,1,2019
2,66.0,12.0,19.0,78.0,12.0,78.0,3,1,2019
2,58.0,11.0,16.0,80.0,10.0,80.0,3,1,2019
2,55.0,11.0,14.0,82.0,10.0,82.0,3,1,2019
2,55.0,13.0,9.0,58.0,7.0,58.0,3,1,2019
2,55.0,14.0,13.0,84.0,9.0,84.0,3,1,2019
2,53.0,12.0,12.0,65.0,7.0,65.0,3,1,2019
